domain,label,source_dataset,source_threat,source_label,source_length,length_band
hjpya1008.info,1,ExtraHop/DGA-Detection-Training-Dataset,dga,hjpya1008,9,dga_le_10
hksqdshvw.info,1,ExtraHop/DGA-Detection-Training-Dataset,dga,hksqdshvw,9,dga_le_10
hkwhasqcsb.org,1,ExtraHop/DGA-Detection-Training-Dataset,dga,hkwhasqcsb,10,dga_le_10
hlczmen.org,1,ExtraHop/DGA-Detection-Training-Dataset,dga,hlczmen,7,dga_le_10
hmjags.com,1,ExtraHop/DGA-Detection-Training-Dataset,dga,hmjags,6,dga_le_10
hovrahokc.org,1,ExtraHop/DGA-Detection-Training-Dataset,dga,hovrahokc,9,dga_le_10
hptexjex.info,1,ExtraHop/DGA-Detection-Training-Dataset,dga,hptexjex,8,dga_le_10
hpyfwttiml.info,1,ExtraHop/DGA-Detection-Training-Dataset,dga,hpyfwttiml,10,dga_le_10
hpzsrj.net,1,ExtraHop/DGA-Detection-Training-Dataset,dga,hpzsrj,6,dga_le_10
hqdjeiao.org,1,ExtraHop/DGA-Detection-Training-Dataset,dga,hqdjeiao,8,dga_le_10
hqiuzz.net,1,ExtraHop/DGA-Detection-Training-Dataset,dga,hqiuzz,6,dga_le_10
hqnbjpnxf.net,1,ExtraHop/DGA-Detection-Training-Dataset,dga,hqnbjpnxf,9,dga_le_10
hqvtfk.net,1,ExtraHop/DGA-Detection-Training-Dataset,dga,hqvtfk,6,dga_le_10
hrvznta.net,1,ExtraHop/DGA-Detection-Training-Dataset,dga,hrvznta,7,dga_le_10
hscsugkrli.info,1,ExtraHop/DGA-Detection-Training-Dataset,dga,hscsugkrli,10,dga_le_10
hselvmcw.net,1,ExtraHop/DGA-Detection-Training-Dataset,dga,hselvmcw,8,dga_le_10
hsurvvhlxz.org,1,ExtraHop/DGA-Detection-Training-Dataset,dga,hsurvvhlxz,10,dga_le_10
htaquwuwjc.com,1,ExtraHop/DGA-Detection-Training-Dataset,dga,htaquwuwjc,10,dga_le_10
htkbfhhkoo.com,1,ExtraHop/DGA-Detection-Training-Dataset,dga,htkbfhhkoo,10,dga_le_10
hvanxov.info,1,ExtraHop/DGA-Detection-Training-Dataset,dga,hvanxov,7,dga_le_10
hvifdozer.org,1,ExtraHop/DGA-Detection-Training-Dataset,dga,hvifdozer,9,dga_le_10
hvkua1008.com,1,ExtraHop/DGA-Detection-Training-Dataset,dga,hvkua1008,9,dga_le_10
hvqxay.org,1,ExtraHop/DGA-Detection-Training-Dataset,dga,hvqxay,6,dga_le_10
hwbwsxrp.net,1,ExtraHop/DGA-Detection-Training-Dataset,dga,hwbwsxrp,8,dga_le_10
hwohiliuoe.org,1,ExtraHop/DGA-Detection-Training-Dataset,dga,hwohiliuoe,10,dga_le_10
hwvqkkshop.org,1,ExtraHop/DGA-Detection-Training-Dataset,dga,hwvqkkshop,10,dga_le_10
hxvaficjam.org,1,ExtraHop/DGA-Detection-Training-Dataset,dga,hxvaficjam,10,dga_le_10
hzapiego.com,1,ExtraHop/DGA-Detection-Training-Dataset,dga,hzapiego,8,dga_le_10
iafeiego.info,1,ExtraHop/DGA-Detection-Training-Dataset,dga,iafeiego,8,dga_le_10
iaiedozer.com,1,ExtraHop/DGA-Detection-Training-Dataset,dga,iaiedozer,9,dga_le_10
ibnstnrm.org,1,ExtraHop/DGA-Detection-Training-Dataset,dga,ibnstnrm,8,dga_le_10
ibuytkhgr.net,1,ExtraHop/DGA-Detection-Training-Dataset,dga,ibuytkhgr,9,dga_le_10
icfqxhxxut.com,1,ExtraHop/DGA-Detection-Training-Dataset,dga,icfqxhxxut,10,dga_le_10
icqohazhep.info,1,ExtraHop/DGA-Detection-Training-Dataset,dga,icqohazhep,10,dga_le_10
icvclc.com,1,ExtraHop/DGA-Detection-Training-Dataset,dga,icvclc,6,dga_le_10
idwcbridyr.net,1,ExtraHop/DGA-Detection-Training-Dataset,dga,idwcbridyr,10,dga_le_10
ieroinvakn.org,1,ExtraHop/DGA-Detection-Training-Dataset,dga,ieroinvakn,10,dga_le_10
ilbtsci.info,1,ExtraHop/DGA-Detection-Training-Dataset,dga,ilbtsci,7,dga_le_10
ilgckuuji.info,1,ExtraHop/DGA-Detection-Training-Dataset,dga,ilgckuuji,9,dga_le_10
ilufjpe.com,1,ExtraHop/DGA-Detection-Training-Dataset,dga,ilufjpe,7,dga_le_10
ilwiiti.info,1,ExtraHop/DGA-Detection-Training-Dataset,dga,ilwiiti,7,dga_le_10
imdqbrquz.com,1,ExtraHop/DGA-Detection-Training-Dataset,dga,imdqbrquz,9,dga_le_10
imxblane.net,1,ExtraHop/DGA-Detection-Training-Dataset,dga,imxblane,8,dga_le_10
inuhebxl.com,1,ExtraHop/DGA-Detection-Training-Dataset,dga,inuhebxl,8,dga_le_10
iotkeir.org,1,ExtraHop/DGA-Detection-Training-Dataset,dga,iotkeir,7,dga_le_10
ipcqxha.com,1,ExtraHop/DGA-Detection-Training-Dataset,dga,ipcqxha,7,dga_le_10
ipytuxzsue.info,1,ExtraHop/DGA-Detection-Training-Dataset,dga,ipytuxzsue,10,dga_le_10
iqfhnta.com,1,ExtraHop/DGA-Detection-Training-Dataset,dga,iqfhnta,7,dga_le_10
iqgwimakgq.info,1,ExtraHop/DGA-Detection-Training-Dataset,dga,iqgwimakgq,10,dga_le_10
iqicqccqw.com,1,ExtraHop/DGA-Detection-Training-Dataset,dga,iqicqccqw,9,dga_le_10
iqkcgescmc.com,1,ExtraHop/DGA-Detection-Training-Dataset,dga,iqkcgescmc,10,dga_le_10
iqkwqsike.info,1,ExtraHop/DGA-Detection-Training-Dataset,dga,iqkwqsike,9,dga_le_10
iqsiland.net,1,ExtraHop/DGA-Detection-Training-Dataset,dga,iqsiland,8,dga_le_10
iqtvoul.net,1,ExtraHop/DGA-Detection-Training-Dataset,dga,iqtvoul,7,dga_le_10
isfcdw.org,1,ExtraHop/DGA-Detection-Training-Dataset,dga,isfcdw,6,dga_le_10
istcfkzoh.org,1,ExtraHop/DGA-Detection-Training-Dataset,dga,istcfkzoh,9,dga_le_10
ivddisru.info,1,ExtraHop/DGA-Detection-Training-Dataset,dga,ivddisru,8,dga_le_10
ixbglalqp.net,1,ExtraHop/DGA-Detection-Training-Dataset,dga,ixbglalqp,9,dga_le_10
ixpejwtllb.org,1,ExtraHop/DGA-Detection-Training-Dataset,dga,ixpejwtllb,10,dga_le_10
iyqgqarupm.net,1,ExtraHop/DGA-Detection-Training-Dataset,dga,iyqgqarupm,10,dga_le_10
iyzsnwzy.org,1,ExtraHop/DGA-Detection-Training-Dataset,dga,iyzsnwzy,8,dga_le_10
izvirshrqt.org,1,ExtraHop/DGA-Detection-Training-Dataset,dga,izvirshrqt,10,dga_le_10
jbhovndgdk.net,1,ExtraHop/DGA-Detection-Training-Dataset,dga,jbhovndgdk,10,dga_le_10
jbpmeowbhd.com,1,ExtraHop/DGA-Detection-Training-Dataset,dga,jbpmeowbhd,10,dga_le_10
jdkhball.net,1,ExtraHop/DGA-Detection-Training-Dataset,dga,jdkhball,8,dga_le_10
jecydidyl.net,1,ExtraHop/DGA-Detection-Training-Dataset,dga,jecydidyl,9,dga_le_10
jefywaxil.com,1,ExtraHop/DGA-Detection-Training-Dataset,dga,jefywaxil,9,dga_le_10
jenydenil.net,1,ExtraHop/DGA-Detection-Training-Dataset,dga,jenydenil,9,dga_le_10
jepo.org,1,ExtraHop/DGA-Detection-Training-Dataset,dga,jepo,4,dga_le_10
jfjecppj.org,1,ExtraHop/DGA-Detection-Training-Dataset,dga,jfjecppj,8,dga_le_10
jflmtruck.info,1,ExtraHop/DGA-Detection-Training-Dataset,dga,jflmtruck,9,dga_le_10
jfnjbq.org,1,ExtraHop/DGA-Detection-Training-Dataset,dga,jfnjbq,6,dga_le_10
jfsabmsp.net,1,ExtraHop/DGA-Detection-Training-Dataset,dga,jfsabmsp,8,dga_le_10
jfyjssjkjh.com,1,ExtraHop/DGA-Detection-Training-Dataset,dga,jfyjssjkjh,10,dga_le_10
jgjbppslmb.net,1,ExtraHop/DGA-Detection-Training-Dataset,dga,jgjbppslmb,10,dga_le_10
jgvtyecpd.com,1,ExtraHop/DGA-Detection-Training-Dataset,dga,jgvtyecpd,9,dga_le_10
jgxghzlwfl.org,1,ExtraHop/DGA-Detection-Training-Dataset,dga,jgxghzlwfl,10,dga_le_10
jibzpawxb.info,1,ExtraHop/DGA-Detection-Training-Dataset,dga,jibzpawxb,9,dga_le_10
jjcunfhtkn.org,1,ExtraHop/DGA-Detection-Training-Dataset,dga,jjcunfhtkn,10,dga_le_10
jkfoerdi.org,1,ExtraHop/DGA-Detection-Training-Dataset,dga,jkfoerdi,8,dga_le_10
jkwawhm.net,1,ExtraHop/DGA-Detection-Training-Dataset,dga,jkwawhm,7,dga_le_10
jloiwxam.info,1,ExtraHop/DGA-Detection-Training-Dataset,dga,jloiwxam,8,dga_le_10
jmujsbrrei.com,1,ExtraHop/DGA-Detection-Training-Dataset,dga,jmujsbrrei,10,dga_le_10
jmxjdpsa.info,1,ExtraHop/DGA-Detection-Training-Dataset,dga,jmxjdpsa,8,dga_le_10
jnenhsdiq.net,1,ExtraHop/DGA-Detection-Training-Dataset,dga,jnenhsdiq,9,dga_le_10
jnrwbavr.net,1,ExtraHop/DGA-Detection-Training-Dataset,dga,jnrwbavr,8,dga_le_10
jntlmen.com,1,ExtraHop/DGA-Detection-Training-Dataset,dga,jntlmen,7,dga_le_10
jnuocziprr.net,1,ExtraHop/DGA-Detection-Training-Dataset,dga,jnuocziprr,10,dga_le_10
jnvpmhcprf.net,1,ExtraHop/DGA-Detection-Training-Dataset,dga,jnvpmhcprf,10,dga_le_10
jnzfort.org,1,ExtraHop/DGA-Detection-Training-Dataset,dga,jnzfort,7,dga_le_10
joabzyd.info,1,ExtraHop/DGA-Detection-Training-Dataset,dga,joabzyd,7,dga_le_10
jottntsx.info,1,ExtraHop/DGA-Detection-Training-Dataset,dga,jottntsx,8,dga_le_10
jovsocj.net,1,ExtraHop/DGA-Detection-Training-Dataset,dga,jovsocj,7,dga_le_10
jpgjvtmgzx.org,1,ExtraHop/DGA-Detection-Training-Dataset,dga,jpgjvtmgzx,10,dga_le_10
jpwkbrth.org,1,ExtraHop/DGA-Detection-Training-Dataset,dga,jpwkbrth,8,dga_le_10
jpzjngeles.info,1,ExtraHop/DGA-Detection-Training-Dataset,dga,jpzjngeles,10,dga_le_10
jqjibdqj.com,1,ExtraHop/DGA-Detection-Training-Dataset,dga,jqjibdqj,8,dga_le_10
jrlivzdwi.org,1,ExtraHop/DGA-Detection-Training-Dataset,dga,jrlivzdwi,9,dga_le_10
jrrkrgkue.com,1,ExtraHop/DGA-Detection-Training-Dataset,dga,jrrkrgkue,9,dga_le_10
jsuidaqvvh.net,1,ExtraHop/DGA-Detection-Training-Dataset,dga,jsuidaqvvh,10,dga_le_10
jvgudozer.info,1,ExtraHop/DGA-Detection-Training-Dataset,dga,jvgudozer,9,dga_le_10
jwbmxabnkv.net,1,ExtraHop/DGA-Detection-Training-Dataset,dga,jwbmxabnkv,10,dga_le_10
jwgqfer.org,1,ExtraHop/DGA-Detection-Training-Dataset,dga,jwgqfer,7,dga_le_10
jwmzbazkv.info,1,ExtraHop/DGA-Detection-Training-Dataset,dga,jwmzbazkv,9,dga_le_10
jxiqmen.info,1,ExtraHop/DGA-Detection-Training-Dataset,dga,jxiqmen,7,dga_le_10
jxjsqgho.info,1,ExtraHop/DGA-Detection-Training-Dataset,dga,jxjsqgho,8,dga_le_10
jyjfllndj.info,1,ExtraHop/DGA-Detection-Training-Dataset,dga,jyjfllndj,9,dga_le_10
jynqix.info,1,ExtraHop/DGA-Detection-Training-Dataset,dga,jynqix,6,dga_le_10
jyuxfvumhs.info,1,ExtraHop/DGA-Detection-Training-Dataset,dga,jyuxfvumhs,10,dga_le_10
jzfnficjam.org,1,ExtraHop/DGA-Detection-Training-Dataset,dga,jzfnficjam,10,dga_le_10
jzrswalk.com,1,ExtraHop/DGA-Detection-Training-Dataset,dga,jzrswalk,8,dga_le_10
kaiklane.com,1,ExtraHop/DGA-Detection-Training-Dataset,dga,kaiklane,8,dga_le_10
kaociqomox.com,1,ExtraHop/DGA-Detection-Training-Dataset,dga,kaociqomox,10,dga_le_10
kawmbhetk.com,1,ExtraHop/DGA-Detection-Training-Dataset,dga,kawmbhetk,9,dga_le_10
keraj.org,1,ExtraHop/DGA-Detection-Training-Dataset,dga,keraj,5,dga_le_10
ketfnta.com,1,ExtraHop/DGA-Detection-Training-Dataset,dga,ketfnta,7,dga_le_10
khcdoqlfs.org,1,ExtraHop/DGA-Detection-Training-Dataset,dga,khcdoqlfs,9,dga_le_10
khjmctl.info,1,ExtraHop/DGA-Detection-Training-Dataset,dga,khjmctl,7,dga_le_10
kiqekglo.net,1,ExtraHop/DGA-Detection-Training-Dataset,dga,kiqekglo,8,dga_le_10
kirsball.com,1,ExtraHop/DGA-Detection-Training-Dataset,dga,kirsball,8,dga_le_10
kkcktce.info,1,ExtraHop/DGA-Detection-Training-Dataset,dga,kkcktce,7,dga_le_10
kksjejsi.com,1,ExtraHop/DGA-Detection-Training-Dataset,dga,kksjejsi,8,dga_le_10
kkzutgl.info,1,ExtraHop/DGA-Detection-Training-Dataset,dga,kkzutgl,7,dga_le_10
kmcyxv.net,1,ExtraHop/DGA-Detection-Training-Dataset,dga,kmcyxv,6,dga_le_10
kmnhkuogr.info,1,ExtraHop/DGA-Detection-Training-Dataset,dga,kmnhkuogr,9,dga_le_10
kolgtxtkvr.net,1,ExtraHop/DGA-Detection-Training-Dataset,dga,kolgtxtkvr,10,dga_le_10
kosgkflev.org,1,ExtraHop/DGA-Detection-Training-Dataset,dga,kosgkflev,9,dga_le_10
kouatfbpl.org,1,ExtraHop/DGA-Detection-Training-Dataset,dga,kouatfbpl,9,dga_le_10
kqfeop.info,1,ExtraHop/DGA-Detection-Training-Dataset,dga,kqfeop,6,dga_le_10
kraphcaxvi.org,1,ExtraHop/DGA-Detection-Training-Dataset,dga,kraphcaxvi,10,dga_le_10
kthqlmeq.org,1,ExtraHop/DGA-Detection-Training-Dataset,dga,kthqlmeq,8,dga_le_10
kudphz.org,1,ExtraHop/DGA-Detection-Training-Dataset,dga,kudphz,6,dga_le_10
kueewyec.net,1,ExtraHop/DGA-Detection-Training-Dataset,dga,kueewyec,8,dga_le_10
kuhlball.net,1,ExtraHop/DGA-Detection-Training-Dataset,dga,kuhlball,8,dga_le_10
kuiocbogiu.info,1,ExtraHop/DGA-Detection-Training-Dataset,dga,kuiocbogiu,10,dga_le_10
kuyiqqai.com,1,ExtraHop/DGA-Detection-Training-Dataset,dga,kuyiqqai,8,dga_le_10
kvhgpwzkp.org,1,ExtraHop/DGA-Detection-Training-Dataset,dga,kvhgpwzkp,9,dga_le_10
kwmcmen.net,1,ExtraHop/DGA-Detection-Training-Dataset,dga,kwmcmen,7,dga_le_10
kwqyosdnx.info,1,ExtraHop/DGA-Detection-Training-Dataset,dga,kwqyosdnx,9,dga_le_10
kwzxlane.info,1,ExtraHop/DGA-Detection-Training-Dataset,dga,kwzxlane,8,dga_le_10
kxjqaxee.info,1,ExtraHop/DGA-Detection-Training-Dataset,dga,kxjqaxee,8,dga_le_10
kyfelino.net,1,ExtraHop/DGA-Detection-Training-Dataset,dga,kyfelino,8,dga_le_10
kynsnedad.net,1,ExtraHop/DGA-Detection-Training-Dataset,dga,kynsnedad,9,dga_le_10
kyremera.com,1,ExtraHop/DGA-Detection-Training-Dataset,dga,kyremera,8,dga_le_10
kyvewyju.info,1,ExtraHop/DGA-Detection-Training-Dataset,dga,kyvewyju,8,dga_le_10
kzmmqaq.info,1,ExtraHop/DGA-Detection-Training-Dataset,dga,kzmmqaq,7,dga_le_10
kzpwce.com,1,ExtraHop/DGA-Detection-Training-Dataset,dga,kzpwce,6,dga_le_10
lavydt.net,1,ExtraHop/DGA-Detection-Training-Dataset,dga,lavydt,6,dga_le_10
lavynwdfd.org,1,ExtraHop/DGA-Detection-Training-Dataset,dga,lavynwdfd,9,dga_le_10
lbivuvjmkr.info,1,ExtraHop/DGA-Detection-Training-Dataset,dga,lbivuvjmkr,10,dga_le_10
lbjhop.com,1,ExtraHop/DGA-Detection-Training-Dataset,dga,lbjhop,6,dga_le_10
lbpztjpf.com,1,ExtraHop/DGA-Detection-Training-Dataset,dga,lbpztjpf,8,dga_le_10
lcdzlojz.net,1,ExtraHop/DGA-Detection-Training-Dataset,dga,lcdzlojz,8,dga_le_10
lckvlmkfzx.org,1,ExtraHop/DGA-Detection-Training-Dataset,dga,lckvlmkfzx,10,dga_le_10
ldxmbisai.com,1,ExtraHop/DGA-Detection-Training-Dataset,dga,ldxmbisai,9,dga_le_10
ledxdeluxl.info,1,ExtraHop/DGA-Detection-Training-Dataset,dga,ledxdeluxl,10,dga_le_10
lejgrelsh.info,1,ExtraHop/DGA-Detection-Training-Dataset,dga,lejgrelsh,9,dga_le_10
lelvzwt.org,1,ExtraHop/DGA-Detection-Training-Dataset,dga,lelvzwt,7,dga_le_10
lfmsficjam.net,1,ExtraHop/DGA-Detection-Training-Dataset,dga,lfmsficjam,10,dga_le_10
lftkayh.net,1,ExtraHop/DGA-Detection-Training-Dataset,dga,lftkayh,7,dga_le_10
lfvidix.org,1,ExtraHop/DGA-Detection-Training-Dataset,dga,lfvidix,7,dga_le_10
lgwrwzgdha.com,1,ExtraHop/DGA-Detection-Training-Dataset,dga,lgwrwzgdha,10,dga_le_10
lhihdiauh.com,1,ExtraHop/DGA-Detection-Training-Dataset,dga,lhihdiauh,9,dga_le_10
lhjknta.info,1,ExtraHop/DGA-Detection-Training-Dataset,dga,lhjknta,7,dga_le_10
ljtnslgd.net,1,ExtraHop/DGA-Detection-Training-Dataset,dga,ljtnslgd,8,dga_le_10
llyqxoph.org,1,ExtraHop/DGA-Detection-Training-Dataset,dga,llyqxoph,8,dga_le_10
lmmgumpsde.com,1,ExtraHop/DGA-Detection-Training-Dataset,dga,lmmgumpsde,10,dga_le_10
lokkokluha.org,1,ExtraHop/DGA-Detection-Training-Dataset,dga,lokkokluha,10,dga_le_10
lpcuork.org,1,ExtraHop/DGA-Detection-Training-Dataset,dga,lpcuork,7,dga_le_10
lpsqiego.org,1,ExtraHop/DGA-Detection-Training-Dataset,dga,lpsqiego,8,dga_le_10
lqkkpyf.info,1,ExtraHop/DGA-Detection-Training-Dataset,dga,lqkkpyf,7,dga_le_10
lsllnea.net,1,ExtraHop/DGA-Detection-Training-Dataset,dga,lsllnea,7,dga_le_10
lsnypam.net,1,ExtraHop/DGA-Detection-Training-Dataset,dga,lsnypam,7,dga_le_10
lswdpu.com,1,ExtraHop/DGA-Detection-Training-Dataset,dga,lswdpu,6,dga_le_10
ltjakjes.info,1,ExtraHop/DGA-Detection-Training-Dataset,dga,ltjakjes,8,dga_le_10
ltyxop.net,1,ExtraHop/DGA-Detection-Training-Dataset,dga,ltyxop,6,dga_le_10
luvpzchln.net,1,ExtraHop/DGA-Detection-Training-Dataset,dga,luvpzchln,9,dga_le_10
lvpeorgkv.net,1,ExtraHop/DGA-Detection-Training-Dataset,dga,lvpeorgkv,9,dga_le_10
lvunqhgnj.net,1,ExtraHop/DGA-Detection-Training-Dataset,dga,lvunqhgnj,9,dga_le_10
lvzzzztzzk.org,1,ExtraHop/DGA-Detection-Training-Dataset,dga,lvzzzztzzk,10,dga_le_10
lwstlpxc.org,1,ExtraHop/DGA-Detection-Training-Dataset,dga,lwstlpxc,8,dga_le_10
lwunvrbt.org,1,ExtraHop/DGA-Detection-Training-Dataset,dga,lwunvrbt,8,dga_le_10
lxearonqg.net,1,ExtraHop/DGA-Detection-Training-Dataset,dga,lxearonqg,9,dga_le_10
lxwbtmqul.com,1,ExtraHop/DGA-Detection-Training-Dataset,dga,lxwbtmqul,9,dga_le_10
lyebekch.com,1,ExtraHop/DGA-Detection-Training-Dataset,dga,lyebekch,8,dga_le_10
lygumodoxu.com,1,ExtraHop/DGA-Detection-Training-Dataset,dga,lygumodoxu,10,dga_le_10
lyguvyjixu.net,1,ExtraHop/DGA-Detection-Training-Dataset,dga,lyguvyjixu,10,dga_le_10
lyhrhwr.org,1,ExtraHop/DGA-Detection-Training-Dataset,dga,lyhrhwr,7,dga_le_10
lykygur.org,1,ExtraHop/DGA-Detection-Training-Dataset,dga,lykygur,7,dga_le_10
lyrujoxoxa.org,1,ExtraHop/DGA-Detection-Training-Dataset,dga,lyrujoxoxa,10,dga_le_10
lyslhdq.info,1,ExtraHop/DGA-Detection-Training-Dataset,dga,lyslhdq,7,dga_le_10
lyvugodyxu.net,1,ExtraHop/DGA-Detection-Training-Dataset,dga,lyvugodyxu,10,dga_le_10
lzlipbywdv.org,1,ExtraHop/DGA-Detection-Training-Dataset,dga,lzlipbywdv,10,dga_le_10
lzqverrari.org,1,ExtraHop/DGA-Detection-Training-Dataset,dga,lzqverrari,10,dga_le_10
magevici.info,1,ExtraHop/DGA-Detection-Training-Dataset,dga,magevici,8,dga_le_10
malmpgh.com,1,ExtraHop/DGA-Detection-Training-Dataset,dga,malmpgh,7,dga_le_10
mamwigrdt.net,1,ExtraHop/DGA-Detection-Training-Dataset,dga,mamwigrdt,9,dga_le_10
marutut.com,1,ExtraHop/DGA-Detection-Training-Dataset,dga,marutut,7,dga_le_10
mcnzwxuuif.com,1,ExtraHop/DGA-Detection-Training-Dataset,dga,mcnzwxuuif,10,dga_le_10
mdlkghl.info,1,ExtraHop/DGA-Detection-Training-Dataset,dga,mdlkghl,7,dga_le_10
mdwomcmgk.com,1,ExtraHop/DGA-Detection-Training-Dataset,dga,mdwomcmgk,9,dga_le_10
mdybadoav.org,1,ExtraHop/DGA-Detection-Training-Dataset,dga,mdybadoav,9,dga_le_10
meagdyr.net,1,ExtraHop/DGA-Detection-Training-Dataset,dga,meagdyr,7,dga_le_10
meatteach.info,1,ExtraHop/DGA-Detection-Training-Dataset,dga,meatteach,9,dga_le_10
mebsop.net,1,ExtraHop/DGA-Detection-Training-Dataset,dga,mebsop,6,dga_le_10
megfjs.org,1,ExtraHop/DGA-Detection-Training-Dataset,dga,megfjs,6,dga_le_10
mexyvqf.org,1,ExtraHop/DGA-Detection-Training-Dataset,dga,mexyvqf,7,dga_le_10
mezqpsv.com,1,ExtraHop/DGA-Detection-Training-Dataset,dga,mezqpsv,7,dga_le_10
mfpqjbeca.org,1,ExtraHop/DGA-Detection-Training-Dataset,dga,mfpqjbeca,9,dga_le_10
mfucsypfxp.org,1,ExtraHop/DGA-Detection-Training-Dataset,dga,mfucsypfxp,10,dga_le_10
mghmiudji.info,1,ExtraHop/DGA-Detection-Training-Dataset,dga,mghmiudji,9,dga_le_10
mhbotmelkm.com,1,ExtraHop/DGA-Detection-Training-Dataset,dga,mhbotmelkm,10,dga_le_10
mioaerrari.info,1,ExtraHop/DGA-Detection-Training-Dataset,dga,mioaerrari,10,dga_le_10
miotensyol.com,1,ExtraHop/DGA-Detection-Training-Dataset,dga,miotensyol,10,dga_le_10
mkdknta.net,1,ExtraHop/DGA-Detection-Training-Dataset,dga,mkdknta,7,dga_le_10
mkpgpfs.org,1,ExtraHop/DGA-Detection-Training-Dataset,dga,mkpgpfs,7,dga_le_10
mloluvpfw.net,1,ExtraHop/DGA-Detection-Training-Dataset,dga,mloluvpfw,9,dga_le_10
mmkwhrbim.info,1,ExtraHop/DGA-Detection-Training-Dataset,dga,mmkwhrbim,9,dga_le_10
mmoixgndtl.org,1,ExtraHop/DGA-Detection-Training-Dataset,dga,mmoixgndtl,10,dga_le_10
mnjxxvvvg.org,1,ExtraHop/DGA-Detection-Training-Dataset,dga,mnjxxvvvg,9,dga_le_10
mnyajcpd.net,1,ExtraHop/DGA-Detection-Training-Dataset,dga,mnyajcpd,8,dga_le_10
mpfhcsrjum.org,1,ExtraHop/DGA-Detection-Training-Dataset,dga,mpfhcsrjum,10,dga_le_10
mpudju.info,1,ExtraHop/DGA-Detection-Training-Dataset,dga,mpudju,6,dga_le_10
mqgted8765.info,1,ExtraHop/DGA-Detection-Training-Dataset,dga,mqgted8765,10,dga_le_10
mqnawd.com,1,ExtraHop/DGA-Detection-Training-Dataset,dga,mqnawd,6,dga_le_10
mqqqnllicg.com,1,ExtraHop/DGA-Detection-Training-Dataset,dga,mqqqnllicg,10,dga_le_10
mrvejgkif.net,1,ExtraHop/DGA-Detection-Training-Dataset,dga,mrvejgkif,9,dga_le_10
mtuxczloi.info,1,ExtraHop/DGA-Detection-Training-Dataset,dga,mtuxczloi,9,dga_le_10
muggsz.org,1,ExtraHop/DGA-Detection-Training-Dataset,dga,muggsz,6,dga_le_10
mumjrqarmi.org,1,ExtraHop/DGA-Detection-Training-Dataset,dga,mumjrqarmi,10,dga_le_10
muneficjam.com,1,ExtraHop/DGA-Detection-Training-Dataset,dga,muneficjam,10,dga_le_10
mvhyft.org,1,ExtraHop/DGA-Detection-Training-Dataset,dga,mvhyft,6,dga_le_10
mwsklane.info,1,ExtraHop/DGA-Detection-Training-Dataset,dga,mwsklane,8,dga_le_10
myayevd.net,1,ExtraHop/DGA-Detection-Training-Dataset,dga,myayevd,7,dga_le_10
mykqgksmcw.org,1,ExtraHop/DGA-Detection-Training-Dataset,dga,mykqgksmcw,10,dga_le_10
myvcbgj.info,1,ExtraHop/DGA-Detection-Training-Dataset,dga,myvcbgj,7,dga_le_10
mywqtycsh.org,1,ExtraHop/DGA-Detection-Training-Dataset,dga,mywqtycsh,9,dga_le_10
myyacesk.org,1,ExtraHop/DGA-Detection-Training-Dataset,dga,myyacesk,8,dga_le_10
nafytetug.com,1,ExtraHop/DGA-Detection-Training-Dataset,dga,nafytetug,9,dga_le_10
najycetyg.net,1,ExtraHop/DGA-Detection-Training-Dataset,dga,najycetyg,9,dga_le_10
namymucig.net,1,ExtraHop/DGA-Detection-Training-Dataset,dga,namymucig,9,dga_le_10
namysucag.info,1,ExtraHop/DGA-Detection-Training-Dataset,dga,namysucag,9,dga_le_10
naohvesh.org,1,ExtraHop/DGA-Detection-Training-Dataset,dga,naohvesh,8,dga_le_10
narybukug.net,1,ExtraHop/DGA-Detection-Training-Dataset,dga,narybukug,9,dga_le_10
naryjuceg.org,1,ExtraHop/DGA-Detection-Training-Dataset,dga,naryjuceg,9,dga_le_10
nazydofig.com,1,ExtraHop/DGA-Detection-Training-Dataset,dga,nazydofig,9,dga_le_10
nbwmphoyva.com,1,ExtraHop/DGA-Detection-Training-Dataset,dga,nbwmphoyva,10,dga_le_10
nciabujlx.org,1,ExtraHop/DGA-Detection-Training-Dataset,dga,nciabujlx,9,dga_le_10
ncldbttwbp.net,1,ExtraHop/DGA-Detection-Training-Dataset,dga,ncldbttwbp,10,dga_le_10
nddscitc.com,1,ExtraHop/DGA-Detection-Training-Dataset,dga,nddscitc,8,dga_le_10
ndfebl.net,1,ExtraHop/DGA-Detection-Training-Dataset,dga,ndfebl,6,dga_le_10
nfbfqcey.net,1,ExtraHop/DGA-Detection-Training-Dataset,dga,nfbfqcey,8,dga_le_10
nfrfbsbrbu.org,1,ExtraHop/DGA-Detection-Training-Dataset,dga,nfrfbsbrbu,10,dga_le_10
ngjcxqjgz.com,1,ExtraHop/DGA-Detection-Training-Dataset,dga,ngjcxqjgz,9,dga_le_10
ngkqcz.net,1,ExtraHop/DGA-Detection-Training-Dataset,dga,ngkqcz,6,dga_le_10
nguqhwyyyu.net,1,ExtraHop/DGA-Detection-Training-Dataset,dga,nguqhwyyyu,10,dga_le_10
nhplowen.net,1,ExtraHop/DGA-Detection-Training-Dataset,dga,nhplowen,8,dga_le_10
nihfeiovr.org,1,ExtraHop/DGA-Detection-Training-Dataset,dga,nihfeiovr,9,dga_le_10
