domain,label
dublin.ie,0
pmsjdihmmqhmfch.com,1
rockbody.com,1
mild4trom.com,0
njvwfpyawqid.com,1
herogame.com,0
nrzlovobwkzcqmztczppbykvdvc.cc,1
tsunami.gov,0
1gfts6a1vj73g11w36dg81cek7nv.net,1
portaldofado.net,0
argentinat.org,0
kltkodgsyyex.xyz,1
pjebmzlofhqginvwscfyydzrsd.info,1
comohotels.com,0
bpan1nw8.com,0
strike.by,0
studiwork.com,0
contis.ph,0
1huazdfn3v2ia1a2snlb8a1bs9.com,1
milkguide.info,1
naga11max.online,0
95music.com,0
lztayugzpcqwpnvkfmjzhyo.com,1
emerj.com,0
wmjeafeozwkprayxcnrxsmztwprrcij.net,1
britishessentials.com,0
excedodns.org,0
unifiedalloys.com,0
beicf.com,0
svap.es,0
fitnessexpose.com,0
clojo65nqtimgnd31z12btjkn.cc,1
wortes.ru,0
thehotelguru.com,0
forces-war-records.co.uk,0
chettinadhandloom.com,0
1ff301hmkd93slhpfoo1ta9tr7.com,1
jmmueonkjbqrc.cc,1
losmejorescolegios.com,0
wjkc.xyz,0
paheal-cdn.net,0
skyprepapp.com,0
pdqzxyqghyajrbizkfprwo.net,1
8g2a6i127on9r1nkllbo1hvl08n.ws,1
mfseal.com,0
y5n2gl14pdjhoe5sdg1rn9g22.biz,1
nextroyalnetwork.com,0
huxhvtlorlnkjgurokvmknxorw.net,1
a48d98b6fc28b1470071aee1455651ea.cc,1
thisjuly.com,1
speedking.in,0
api-inkbird.com,0
uh3tj61jcfyxfpvmjc210qykmk.org,1
gamblingpost.co.uk,0
iu2vktmb2h4y1ftn3qqk0ad3j.info,1
yheyxylbmnjbmskojiznzthybi.ws,1
svatantramhfc.org,0
qatarcasinobonuses.com,0
gavhvkncjlsuoumacm.cc,1
nhwttjfewvljnpt.info,1
environ.ie,0
bear-family.com,0
null-addr.net,0
myradio24.org,0
star71range.shop,0
myeqpaawaamm.net,1
invox.jp,0
missax.org,0
1707mpp1d39yg11x78e04of4l1d.net,1
xxweroqdwjiwey.info,1
teol.net,0
sipstation.com,0
1vbl79t1x96phro95wd7p5tsd.ws,1
jllnet.com,0
dutylift.cc,1
hxmectobhv.com,1
dagangnet.com.my,0
1mji8uwc2xiw77mka6183xtm8.com,1
fangr.co.kr,0
19zp92113n4bmdq612gl8rfptg.com,1
wildlifeillinois.org,0
accountaxsolutions.com,0
iprice.co.id,0
lookboat.net,1
bebawohsgqwcxhupruwrnbwkxs.org,1
gunabiz.fr,0
gnqiwgtovfry.tk,1
1nyf6tdu8260n1kxpqdf1ma4ynz.net,1
lryaxblcqtan.com,1
meteobox.de,0
stenaline.com,0
bloombergadria.com,0
armystudyguide.com,0
testyug.com,0
offenburg.de,0
betin.win,0
studious.co.jp,0
soarcpwmf.xyz,1
esho.co.uk,0
flash777.bet,0
sknmbvkyhgobojbzlrctl.com,1
drinkwash.ws,1
bacaropadovano.com,0
1u75mxd1xpqp13kt907uilmx4i.com,1
gqiazxfmzzyhtuxeulceiv.org,1
elexusbet147.com,0
whkqolvmngwjgh.info,1
hotelzaza.com,0
vul1gxzaua1u1b2ww5pzc149q.com,1
setshoe.ir,0
headslow.xyz,1
ladakh.gov.in,0
nebrija.es,0
schezade.co.kr,0
fyrcweirxtoqqi.info,1
2pq.casino,0
key4biz.it,0
scral.xyz,0
hkoi.org,0
goldengoosessale.com,0
wjcxkxwec.com,1
o2oad215uejzsw9c7scqx92lc.net,1
elap.io,0
finplex-excloser.com,0
european.realestate,0
genshindle.com,0
vxnfnnlggbvqkra.org,1
technicalgru.com,0
aqkutewmlqbq.cc,1
pbpoczh4tyu316ag1nl2ghni3.net,1
guestline.net,0
1k1ts1kxs1wvm8hma5fb68nli.com,1
trendsee.io,0
wangshuge.net,0
5zies93zdxrc16gnsbbxqlc8i.org,1
t6psgy366vw81bngh93142cgrx.ru,1
freelibros.net,0
ariveweight.org,1
sicksome.com,1
deepone-online.com,0
ycinjuvbkeocgxn.com,1
cips.org,0
dykh9tqq7d1224tjf9s3h5ox.xyz,1
sjouudenuuuj.info,1
ghfby1u03rx21mbjupl1oaqv8.com,1
cajnewsafrica.com,0
ytwsqglaupnbdywkrfibmivr.tk,1
ccs.org.cn,0
7cedars.com,0
wildernessresort.com,0
najlqgoyyh.biz,1
stunning.so,0
pfgdnwwouetg.com,1
70msg777.xyz,0
amisco.com,0
moon33simplys.top,0
liferay.dev,0
playusdev.com,0
incestmom.net,0
qioeeyqsiktbp.org,1
htrends.com,0
pwaogsvd.com,1
democracyinaction.org,0
lizhiweike.com,0
bioscience.com.pk,0
isxayxbdywjeg.org,1
1f22f5ef5a7821091dc2943d0af0b377.net,1
forestcamping.com,0
u1cr01eop7fmity0jxvhp0j3.net,1
liveuxoeargyhqvgokrfmmrivuk.ru,1
hacklinkfiyat.com,0
rfaqjievxcet.com,1
1x9lzblkubkqh19svri11yi4o4w.net,1
firepro-w.com,0
jacvapxijpde.tk,1
tvxhalgghlhov.com,1
5spxzgv4sdd91q9q0anvtowh0.info,1
schokoladies.de,0
floss.social,0
emm9ya1f5wdwl2hlo4o1hb59b2.biz,1
withwore.com,1
hyperone.com.eg,0
eurospares.com,0
livroreclamacoes.pt,0
sei.al.gov.br,0
ikulmvwxpoaw.com,1
ceujgjrvuoode.info,1
craftrise.com.tr,0
1hj4lhw39l498xyw7kt1ij02hx.cc,1
ekovitrin.com,0
eccee.com,0
2brbx819eyynd1f5zy7fubfrrp.biz,1
hairhurry.com,1
watchdeal.biz,1
gratis-produkttests.info,0
zybrdr.com,0
linfoauquotidien.com,0
frewoirh.com,1
exp-delivery.com,0
midleedesigns.com,0
instavps.net,0
ainsugtjduxtorcrhugp.biz,1
qklgcvqnbedwp.com,1
bevm.io,0
3zlb9z1mmrdla1yhnuqwghowlo.tk,1
qboknjpeihmnp.ws,1
poznan.pl,0
pxsbepvvfustylnjrrvgpmz.cc,1
gniibe.org,0
fqskirfufaororfqzlxmbhhacipj.com,1
fzhkbykonamlzdvwtgxobqkj.net,1
xjgqh9xx6caq1d2h1nyo9uqcm.net,1
imagiclab.com,0
e-majestic.com,0
scicqnbtyhmjrgphqeyrosk.tk,1
lre2e1xzen07dt5qhe1bajlg.com,1
bigtaka3.com,0
fairheld.ru,1
hlegxtbtpmsuaxix.info,1
gqblqqlandqooc.info,1
91429e6f995d8a4bebe0fc514bdebfe5.com,1
jambobet.co.ke,0
mh24diij4796po20j713qsfx9.ru,1
admiralslots.co.uk,0
deadhurry.info,1
rostermonster.com,0
zee61threess.de,0
ltvaphjumedw.cc,1
kgupquowuw.com,1
asian-women.org,0
nv642hlaui81xu55xp1ezcr7m.net,1
volleyballvictoria.org.au,0
yysls.cn,0
noanoliveoil.com,0
1eatbzr1knh1aajoldqf1whexx0.com,1
039442fdaacd4758e92d8350cb0d7957.xyz,1
uniquehomesmoraira.com,0
animanch.com,0
knowfish.xyz,1
f3lwk3w0xb2sq60fmtvh0t2f.org,1
kq7nw74zf88c1j5jcdcl6bdkx.com,1
theseborn.biz,1
gilbsgpbfiknxlbhiyxypobirairga.net,1
hitachienergy.com,0
xytnvfmmjfqzdfueylgipvhulrp.net,1
lunarcrush.com,0
teaktuning.com,0
15q71xxwvhb97z4pa3r38a0kl.biz,1
icn3ed1tyne0yp26puo1pcm5dp.biz,1
e0c79612c0bcc36c480d4a34ab47776b.net,1
e7stk6jj4g5syhx5pb1mlcn0o.org,1
cars24.com.au,0
f38bef5e4bb54c3b5d577a7f88c5e8fc.org,1
kl-angelsport.de,0
kmwdnssvifglih.org,1
yamatoya-e.com,0
haxhcqsgtsjrraueisgargivmflf.net,1
oipzyrzffum.ovh,0
uyvikqmspvotjj.org,1
restaurantzeus.com,0
1df3fe.com,0
bvibtfng.click,1
odtacpiamkp.com,1
angloo.com,0
kogaraya.jp,0
nserver.ru,0
gsaarchives.net,0
all4seiya.net,0
boatingmag.com,0
vebology.com,0
pusc.it,0
wyjppvygdllelsq.info,1
usvotersabroad.org,0
nzigpt.com,0
bw-networx.net,0
1ml3sdd1wum3xd8dlq2u4gv73r.org,1
pjjlqifkjukowh.biz,1
whichlight.click,1
lztkdvghdyjrnjevsgobtgmzdu.com,1
jveykvhwljuscyyxjvmbojhxciqs.xyz,1
5xzpt.com,0
unicornlms.com,0
2137gang.st,0
rifiutiguru.it,0
travefy.com,0
stemedhub.org,0
u289ffu3u8.com,0
dersonet.com,0
casesound.biz,1
whrl.pl,0
offshorealert.com,0
54932bddc7f732d73eb4749345793658.com,1
magnumtires.com.br,0
tube8-pornos.com,0
woryklxmzlrrwlbifzxjb.cc,1
ho8gpc1kz9rvn105ueo1gdn3z5.org,1
psefan.com,0
glasp.co,0
pdybwvfnbpyvfo.net,1
jbpckxradvemppf.info,1
uubwagrccessfy.ru,1
utrk.kg,0
myresolvecall.co.uk,0
slpgwahfbbchn.net,1
b0eb74868fbc6e4b44ca3c930a2d5c79.net,1
bettermerx.com,0
gedeficqozrokbkjmfpffxzd.ws,1
lvxkttrvd.com,1
europages.fr,0
tubehippo.com,0
zfilm-hd-731.online,0
vednwstenue.biz,1
qap.cz,0
qcecfjrfulyni.com,1
bookshop.ch,0
spotreach.info,1
wsscreative.com,0
septemberbelow.com,1
1ij4c8y12bmdax1s8a06016z3shv.com,1
amiqmyuyfygsotcrbddr.com,1
xpaxejjlxuww.info,1
festligare.se,0
alpaca.ai,0
vozvrashchenie.com,0
kolab.org,0
whomteach.xyz,1
sibtrans.net,0
1gbkqr1de0u1f1fkoc85m6na1o.info,1
slbpcouwhqmsopb.org,1
mdnbhlxtwkzswsccymrkjba.biz,1
jackpot50casino-de.com,0
pickhand.com,1
1blim7t19nlnh0ocmye9u5041j.org,1
betblocker.org,0
merzaesthetics.com,0
1q9n35koo8l7fcfvtx1detc3n.com,1
chickasawnationhealth.net,0
contentkerewnrorai.lat,0
makemycv.com,0
ikwilvanmijnautoaf.nl,0
precisionmedicineonline.com,0
prontoprofessionista.it,0
torrends.to,0
directaxa.pl,0
knowonly.com,1
wfwqrqbttqnh.com,1
vavadawoi1.com,0
fofocasdomercado.com.br,0
rauchmelder-lebensretter.de,0
silvergambledaily.com,0
1c7kvlg1xn2iuwg5ohaimuy1i5.com,1
594688216e82aa6d2615e9e9fcd3041c.com,1
romajidesu.com,0
tethermine.online,0
vsbunbhidywghmdumjrcvdcaha.xyz,1
pqgkffyfinyaiproqfyjnusrgga.net,1
farmacity.com.ar,0
violin88.global,0
gcplasticmach.com,0
8wcopd1s013tp1amn9b31of2tsg.click,1
mnntmahtjmfaw.info,1
rui993869svvn7nw1n17fd53v.com,1
oz54.icu,0
tes-game.ru,0
mxdruqfwftos.com,1
portaldoservidor.rn.gov.br,0
spotneck.org,1
gwckjnfdvywb.click,1
signthank.com,1
etpayment.com,0
vettigo.dk,0
7jzyzf14x3u1ls9mk1yjktmpb.net,1
darkgirl8.com,0
ayablockexplorer.com,0
1jdl4lg10b6s65614fnv9uedg7.com,1
croydon.com.br,0
xssnaxblnnqu.biz,1
utyrqg.com,0
archivana.com,0
csnivotoviskvtvxmgt.biz,1
treehut.co,0
npk-x.ru,0
cqytjr.com,0
ymjqgnsfofdmnkie.cc,1
qelhbfvolijwr.ru,1
6ldh7d10l4hnfxiycyc4i31e0.com,1
kzemwswgxfupsorsozzmvlpvtw.com,1
uniud.it,0
3svutwqqv8gr10wnui9x2ih3q.cc,1
zsbzyl.com,0
hatifeipbyxxsypvcpcmrovknf.com,1
vvvameland.nl,0
developeur.com,0
hgshpdcpuohgan.com,1
hubsch-interior.com,0
wishpure.info,1
ynoxa-cex.store,0
plqowtgrobzhwsmnugbyuoh.com,1
arctechnologies.ca,0
sgmeediducesym.net,1
znzlibrary.com,0
gzqtnykj.com,0
transfermarkt.co.kr,0
praxisconcierge.de,0
hostbas.com,0
nngasu.ru,0
upmbfmbiqmjorgmhnbauijobk.org,1
cxcmejmas.com,1
lookgrave.org,1
1xr601umrbwqk142vygp1jh00lf.tk,1
jampac.com.br,0
certifiednight.com,0
meatbody.com,1
rgzlqgphmvccuqwpfbyzdwowtspz.com,1
squarescrub.com,0
pnfiljfizbqukzhpjbiwgponr.info,1
5635sr4x8mrv2lqt53q33mlu.com,1
eblinqx.tech,0
fdec5826c182b9df4b2b53349c55c2ac.com,1
oh-no.ru,0
cly7n3b3m5ox13ndy991ij74f3.net,1
4pms2t16svmd31qhp2q41eudmfo.net,1
13o0fvg5i1qoh2b711ger4e0u.net,1
flibslimtfnnjyq.com,1
makeupbeautypk.online,0
nic.solar,0
jetsetmag.com,0
vcnoxhgllbxqlx.com,1
szatmar.ro,0
qsxwvb1590nqh1xyhzpw1rz8nfc.net,1
eipa.eu,0
5tmjat12wujh81t2oe7kuu8ydm.click,1
1g09zin1fhnctd1acamc11rt0cwc.ru,1
bnuldbcqjphh.com,1
meteonews.be,0
novosel.ru,0
cvoqwenwalanhpmosh.info,1
tankard.ru,0
ziki.com,0
hark.com,0
uhdmysovmfjtpn.com,1
rempo.xyz,0
dghxipy.tk,1
movenews.cc,1
mrvodoucqiadntloeyebt.net,1
freshreports.com,0
xsqylowqpeolvf.org,1
slkjfdf.net,0
ladyboyfilm.com,0
medokjitujedai.com,0
megaclubworld.com,0
stirling.wa.gov.au,0
myvi.in,0
afpcrfrvltysjuln.info,1
humanthank.info,1
qntk.ru,0
megabuxx.com,0
ifqhlgarckzhiixxaujzeyjrxc.net,1
acalnet.com,0
p9f43p1k35zlixd1dh81iu8ocv.info,1
android-serverru.ru,0
w3qi221y4e0zn1nfjbbb100h7l2.ws,1
espfpeyxwvjk.net,1
hm-11.com,0
1vw2xkbz7dvyfkolp51e6owsy.org,1
10sqoiu1l87gf5hzb6k3b9s5l6.net,1
o6x0851fa7yug5q8ha484l3mb.com,1
1jop6p5ecctph108wfyu150my3a.net,1
jellyfishmapua.co.nz,0
joinprove.com,1
tenbin.ai,0
gipzskmzkrfyuotceybupglley.com,1
clearclubplatform.com,0
lookhelp.ws,1
cbvjyefnwmvn.ru,1
129y0ku79glah1uzwhbl73uwno.com,1
net318.cn,0
webstyleguide.com,0
hzmk.site,0
fistspewtery.shop,0
fanamc.com,0
vbs-hobby.com,0
sanliurfa.bel.tr,0
xpjwkcyofkvhgklcireivo.org,1
chinalawinsight.com,0
nweurope.eu,0
jdkqwobbddldsi.xyz,1
x29bq01vl7m4ztca9sn1smi0um.net,1
songheat.biz,1
vavada1098.com,0
imed.ir,0
lesiteimmo.com,0
jgvnbywqofqi.com,1
autobusi.net,0
1b66wqjg6gpak438rfiljy9ry.ws,1
135ioyq1o7h4hveyqrd410lgbhq.com,1
wwzcdg1txqmucsf7liuj1lntg.com,1
sexies.mov,0
hlkgiqujscvh.net,1
34b5a889aa00a8d282b849162d3c6319.net,1
connextcc.com,0
ikiji.com,0
dflcs.com.cn,0
tskdqeqvgxbueqwkrmvkvnbeutc.com,1
ayurvedashop.ca,0
rockfind.biz,1
oygaysobajfpfn.com,1
pqqsklot.tk,1
ilulqotjbpmabl.com,1
isekaiscan.top,0
mjskpjmznjudyeutsqxemqonfcq.com,1
dinotube.com,0
kurbelix.de,0
kgawllmiilmnid.cc,1
brigate.de,0
majdalshams.muni.il,0
groupfish.com,1
sunny-portal.com,0
windsormazda.com,0
1hpgegjgzmg02116lw8dxhoqs5.tk,1
1ez103m1lhp38ztasrp0yupakb.tk,1
gamingbible.com,0
allea.org,0
gvqbahscicxlpob.biz,1
solidarenaspace.nl,0
370izyfy2lpv1r4v1emvugsgq.biz,1
sexoyporno.org,0
rcfxvgjlcatel.com,1
djazz.se,0
4s.io,0
lyrjrxiijmsqnarqinl.com,1
alfa-auto.su,0
rocktell.com,1
khn.org,0
niederrhein-nachrichten.de,0
e-fundresearch.com,0
vertexgambleonline.com,0
mailinbrides.com,0
tardis33.ru,0
waefouekdjtcwi.com,1
qdnjsrpgtnwfe.ru,1
hvorxqkyso7n1v7ank2179ceqx.com,1
apbubuumvkjpwi.ru,1
yip.ng,0
doturvftbvaup.com,1
eecu.org,0
fmibjxhxwvncwblvcuegv.info,1
gtjtxootqb1w15wckyjxpw15h.ws,1
cwv.jp,0
ts-vo.com,0
mrscopiers.com,0
comofyxdrkmomun.net,1
wth3mc4knl3r1sse62p1988vvd.net,1
oerstvdsgxsppqj.biz,1
livecareer.mx,0
cdjnpcyxf.net,1
damforum.nl,0
nextcardshouse.com,0
exqfibnfbeogjc.biz,1
dugen.com,0
tslqcfmqcyxsohmnlnf.com,1
getjoy.ai,0
holtankoljak.hu,0
xraeptyaucwfc.ws,1
dutymarch.org,1
elcrnwj.net,1
metalroofnation.com,0
revvi.com,0
wagerspace.nl,0
sridurgambatravel.com,0
wishcroud.biz,1
m285j536hr0drlh203x75gyv.org,1
netguard742.com,0
1invgq51ezd4wckhfy9c1wxgh9e.net,1
channelafrica.co.za,0
deadmail.ru,1
songslept.com,1
dgweb.co.kr,0
visitlift.info,1
chtmyfigorecimkrdjxpl.ru,1
scrantonpa.gov,0
1lp8rjtjqxgrd1sgcclgmx3kq.biz,1
mangacherri.com,0
libereurope.eu,0
lawpath.com.au,0
1413c7lm4rrdxju3tkx1ghv1j8.cc,1
6f56c9a24ea56494e8914e029220d40f.ru,1
allgovtjobz.pk,0
ipiranga.com.br,0
ecamrips.com,0
vcnrztmbhyjrpnzhdqoljbihekrmvhu.info,1
qkeqmjkvlgylythydhitypq.com,1
vegetables-name.xyz,0
maderain.org,1
septemberdance.cc,1
7ec0f6a2c3721667a825dd51b7cda6c6.net,1
teklafabrics.com,0
b0ad59de360769d01e7a148d0cae917c.biz,1
1rg5pi51e5s8t61di2a0us9ih5r.cc,1
vypnyxhyctvtq.info,1
labitat.dk,0
kzeabmtkxjvymscdaciwoifkor.info,1
genpact.com,0
roomname.net,1
xlinnovate.net,0
ruttenschoenen.nl,0
ynwsigc.net,1
richardsonhats.com,0
pornpicscenter.com,0
rocklive.com,1
docvisao.com,0
eve-online.com,0
etsycloud.com,0
tllgiyexk.info,1
pickgrave.com,1
eliteluckyonline.com,0
breezart-tech.ru,0
offerhigh.org,1
topvintage.de,0
sistemio.com,0
mwfarphjxqnrae.com,1
garnirday.ru,0
letovo.school,0
cortex.io,0
cemzwohevsrsduhmqowspdiprl.tk,1
mondotimes.com,0
8yif6wkv3vb11v9flkvwjpb2v.com,1
c-werk.com,0
camtrove.com,0
ihxiqgennbvn.ws,1
vertafore.com,0
ocdcsmcoppla.net,1
889993447.xyz,0
watchslow.ru,1
aofmtqresw.biz,1
duvylrxpkhcrgxhj.info,1
sublimeip.com,0
secrabbit.com,0
nfmiahkrdahcrvt.net,1
17nqtxjus1umhtojis317t1u5o.com,1
webclicks24.com,0
qrqbysgesuaulatyxg.ws,1
ihvlfyercqdk.info,1
umbrella-host.biz,0
wenthorse.biz,1
opticom.net,0
twinkl.cz,0
rcvisions.com,0
tosp.co.jp,0
gamkabu.com,0
18comix.org,0
bigc.im,0
chessigma.com,0
1iwe51hyo2ce9vo2lbkdtdocx.com,1
1ufw2ta1sbnq7779lgd1p5a489.com,1
gpat.com.ar,0
6xtkq1yewaia1ez8tjc11eppfx.tk,1
frontnovember.net,1
mjsywemjtiyqc.click,1
1ubpwv4gem1mh1m0x48n17ve5s6.tk,1
1hcbgb05nch2zfgc4v31nm26sx.click,1
neqty.net,0
xlist.si,0
1rtnztt1qhjloealu3jo1kx05x5.xyz,1
cxvgmhtkqanelqf.org,1
paradebroadway.com,0
direitonews.com.br,0
creadoresdesitios.com,0
djufscduw.info,1
tversity.com,0
farmjournal.net,0
aetherherbs.com,0
ariquemes.ro.gov.br,0
qosceygeeyyhfqdyjbuokntmzzpxs.ru,1
op-cloud.net,0
home-learn.com,0
fintechnews.ch,0
1000fr.net,0
uaccvhkppwahuea.click,1
vafmxfaegwtmtaj.com,1
mangaku.guru,0
fastoddsstormhub.nl,0
angliacarauctions.co.uk,0
6529.io,0
zvzv0xocuvhhod559h10ngfui.cc,1
pomorsu.ru,0
research-opinions.com,0
jptmk.com,0
securetrustbank.com,0
cplgnugorhmlm.ws,1
lessco.xin,0
fi3x001iirumn1itznqn10lzdma.com,1
kavipoetryart.in,0
roigimyfryy.com,1
potynet.com.br,0
uouwihqprunqoqc.tk,1
kankqpdqwct.com,1
rheality.ai,0
tanbinhsoicau.com,0
qkpzgqwshqsglndahypblrwbafu.net,1
jftypaulebjohuawnrh.tk,1
1xe19h36gj9zb1xp821u1fc8u0t.info,1
zqwylxsbiibxustuwgamvugofvw.ws,1
braumarkt.com,0
lqoistqrrvgugr.com,1
surfacesgalore.com,0
hillimportant.biz,1
consulado.gov.co,0
aersaucvhyhfpski.cc,1
bbwhighway.com,0
parnassys.nl,0
eyycz3mvnhutblie9ot0v7uu.net,1
grouphurry.ru,1
1brew7c2l4gahn9h5l0omvdvw.net,1
hdfilmcehennemi.now,0
sgrtkobjritugrcplzdnfaycapn.org,1
preotube.com,0
dofetishporn.com,0
20933395c3989dbe41f5a4110bccf7af.com,1
part66online.com,0
cae9dc84506f509997ddff91bbb25da5.com,1
datastation.co,0
7xpg.co,0
simp0034dejihope.com,0
jsflxr.com,0
stabil-electric.com,0
kubon.ru,0
imediacomunicacion.com,0
zenplatform.ca,0
1jnhu9g1v451701iq9y3x1dpqjec.info,1
1oom03jzyjeg1txnfxmedkcll.xyz,1
fialyelh.com,0
sundayhouse.ws,1
newsreview.com,0
shoutcheap.com,0
2iug92p.com,0
163611f1ol43pzb72vxv1t152ex.biz,1
trackinfo.com,0
instacart.careers,0
cdn291.info,0
137i5ccoh7gt61fqja781o283ka.tk,1
1mse7aq13oxtuf1jt4fgx1xbqmxg.com,1
mathfactlab.com,0
pornofilmeket.com,0
watteimall.com,0
xtskamhhjbwprylmjwlobx.com,1
deniumbasket.com,0
anikama.pe,0
triedboat.com,1
1ynd14o1vz2h2v1de5bktfbrjpq.com,1
1ezb3zd1pjme8fqmdjqh10axlzw.biz,1
gm888.bio,0
i0re6c5i3ipovm3hialzak05.info,1
inshot.dev,0
peepholecam.com,0
omnifit.co.kr,0
69shuba.com,0
byggmax.se,0
whichraise.cc,1
319l9f1c7w0j01in7n8qiq0dou.net,1
rostechn.ru,0
tvnow.de,0
hogsbynat.se,0
t2x0fxq8b3xi1bi31sw4actev.info,1
p2dvztzyhh99lrww3w1yrcrn.info,1
emailveritas.com,0
hx8xkwokjeu210jfodh1ly5ryf.click,1
1tc8hrozy6h101re4zwa18bh9b.ru,1
awehunt.com,0
typhongroup.net,0
assettuple.ru,0
4008007008.com,0
hammerbullets.com,0
hijbjohnbwauzhagqrglgmqs.tk,1
werkvereniging.nl,0
j.fi,0
promotim.ba,0
sun8qp11d3yyi12dwx721o1u7wh.biz,1
irivuklugozpvvcaqfiemhmknpzhkz.com,1
kisovki.com,0
1cjqpbz1d958t914dos5fd0y52e.org,1
vt3.io,0
offerhurry.net,1
dluklnhztamofeaxwpb.ru,1
guildedge.co.uk,0
ibama.gov.br,0
everscreen-hosting.de,0
lecoingolf.fr,0
cloudmyfile.name,0
4627007.xyz,0
hfnknniclgccsug.net,1
mtvgianuaybk.net,1
15hk4mbkrtorxwybfy1fddtpk.org,1
derekprince.com,0
psspy.org,0
i8vgss18oq8lq1ptxscog9f4jp.net,1
kfpziflnqoeuojbmnfztdmfoncqlv.com,1
nifmvbrafpveufsfil.com,1
ur43nux9jjuo1k0te5126inku.info,1
citydo.com,0
spendshown.com,1
daddycow.com,0
yjlkuqmifrclp.cc,1
15qyx7tsk37wx5zy7jw1h8vxpy.click,1
lohmfmpvkdmvgpndmscemrgjzby.com,1
dainyu.or.jp,0
uwrgyhdifzhbaxvthdwuo.org,1
17a10b158a9b5c7fb846575bc2df3948.org,1
darkwing.com,1
visitroll.com,1
fxrefaaicvqvs.com,1
gautrain.co.za,0
ljhyicivqygq.cc,1
onewindoutdoors.com,0
ytamsuqvitiseojagc.net,1
aitokauppa.fi,0
dedmcsiiyaolqmj.ru,1
vchuxkydeycydnjfybedlylp.info,1
youf1g1mig0alf82gkm1b652aa.com,1
ybpratftpyiewwhtev.ru,1
tpvdevices.com,0
whomback.cc,1
equalride.com,1
teletrade-dj.com,0
dealspl.us,0
flora.lv,0
pnajacgduobcy.com,1
smartlucky687.com,0
e7056b9396bff07eba54334d6ff3e405.cc,1
17l60lg6rakkiq7r34w16pwa.ws,1
olibalcgbefuq.com,1
mactechnews.de,0
scihvslafwplpajvffds.com,1
ufxswtink.com,1
whomthey.info,1
mydesi.hair,0
5a79977050939ffcdd0b70e8a581d8b6.com,1
ywqybxtynri.info,1
ighinlejslpbjmx.com,1
avx.com,0
futumag24.ru,0
gywiscnbgkjo.info,1
1f19tvu1oynsff1ryqolk1qqwuc7.info,1
54dgv766tfs1h3hpqufa0ay1.net,1
1k6ryl91lym03d1fj329f1o1ay9w.com,1
228917899302.com,0
redblue168.cc,0
xhxklv1n3ol5qyzhutfd6afq6.ru,1
petenkoiratarvike.com,0
tfayd.com,0
weebcentral.com,0
biqarmraqlax.com,1
bwyjtnxsajqdd.com,1
prostats.net,0
sclnxswmnintztfiizdmjqolfdakr.net,1
binsoft.pl,0
sowebserver.co.uk,0
isitmaal.com,0
iocxrrqdesiiicay.com,1
utxvz61pvpw98sbhhbi150f2r1.com,1
apinformacao.net,0
lrqgpgezteuuoondumncalbdfm.ru,1
sitefinity.cloud,0
1rulm10wdwk2m1kkuj391po08ur.ws,1
sevmash.ru,0
21n5a8z1cse1fwdvsoymhd2e.net,1
sridungargarhtimes.com,0
thesegreat.ru,1
zo7yek1j30jagt4wg21myzd3x.com,1
invers.com,0
sjsuspartans.com,0
xropvwmquhhjnp.ru,1
xn--80aaaavpfmetihb7a9b7j.xn--p1ai,0
aaonline.fr,0
horadopovo.com.br,0
plinkos-game.ing,0
txpfzcuxobypnxouw.com,1
gaming-fun.online,0
fuuseycmdqqslwsxwsjbvkaisyhl.tk,1
admprigorodny.ru,0
qcgtchsr.com,1
fvhcnmsvpn.com,1
standardbolag.se,0
thistle.com,0
cuiqiu.vip,0
trdgwlpkfjicafdswbu.com,1
hgshclbcflorxges.biz,1
ies-co.net,0
1q1gq821h4hchs2357i82alqpz.tk,1
vectly.xyz,0
1idd1fk1gc5gbl1im8olw18460qm.biz,1
gosoblako.ru,0
wrongfell.net,1
qgaxwskxvbydmorgyamrcmdq.ws,1
ogfbdeefflshpe.com,1
supremevipbase.com,0
go4it.ae,0
promaxneo2.jp,0
fxtwitter.com,0
qh1w.com,0
senagyugmiffyk.com,1
xdprzugxlrzphqhugdjrm.net,1
sundayhappy.net,1
blackxperience.com,0
viapais.com.ar,0
1d59bp915c0brk1rgknb51orq08t.com,1
1oeazm8wbiatpp6718a1w8cxux.click,1
ismgroup.es,0
btnlpfokuufieb.info,1
lscwdecuyxhqdinzwskjeixskha.info,1
1tegyqqw52gic16ijdj2wclzxv.info,1
8q5hdn173rfmk171dllj1oyb16g.com,1
vitabright.co,0
optimal-optic.com,0
cewkzlzhwoslfugynvtovgrrot.tk,1
bncgdbvbxmmn.net,1
992f1e5484f13d8ed991059ef4617e88.com,1
nagaokakyo.lg.jp,0
topsellbelanja.com,0
buddee.nl,0
draftsim.com,0
zunaishacollections.com,0
karenradleyvw.com,0
belambra.fr,0
bufvpxegns.com,1
leadspace.com,0
elsikora.com,0
upvkuejwwthsokrlel.cc,1
septembersuch.org,1
jemontremafellation.com,0
youzisp.tv,0
ovarian.org.uk,0
winbuzz9.ac,0
jigao616.com,0
hematitegold.com,0
queryhut.com,0
13r3gq01khwfbwf5sd1ivlkpkw.net,1
1c3h5983a2q2f1c599vv6g9lp3.ws,1
getgo.de,0
wpmudev.host,0
ukhfqmjjfozpjqgztqokfrgtkzt.biz,1
1or1dcegukw773igz8qv2p4v3.net,1
bugsy88.com,0
